Id,Weight,CityDistrict,DeliveryDateTime
2116,5.73,5,2024-09-01 17:59:59
2117,0.87,14,2024-09-02 01:47:47
2118,0.1,7,2024-09-02 01:00:00
2119,3.19,20,2024-09-01 15:43:43
2120,3.39,15,2024-09-01 22:30:30
2121,0.94,20,2024-09-01 23:35:35
2122,4.94,7,2024-09-01 12:19:19
2123,7.32,20,2024-09-01 09:10:10
2124,2.13,5,2024-09-02 02:44:44
2125,8.06,2,2024-09-01 18:02:02
2126,2.42,10,2024-09-01 12:39:39
2127,7.72,16,2024-09-01 04:39:39
2128,4.87,2,2024-09-01 18:37:37
2129,3.69,19,2024-09-01 20:57:57
2130,0.22,8,2024-09-02 01:27:27
2131,5.4,19,2024-09-01 03:10:10
2132,9.43,1,2024-09-01 19:42:42
2133,3.62,4,2024-09-01 13:08:08
2134,10.04,16,2024-09-02 01:54:54
2135,6.62,9,2024-09-01 18:08:08
2136,5.74,9,2024-09-01 09:30:30
2137,2.2,17,2024-09-01 16:59:59
2138,3.24,3,2024-09-01 04:14:14
2139,8.69,11,2024-09-01 03:56:56
2140,8.12,8,2024-09-01 21:42:42
2141,1.27,7,2024-09-01 13:57:57
2142,5.65,1,2024-09-01 07:25:25
2143,4.27,5,2024-09-01 22:50:50
2144,5.59,19,2024-09-01 04:57:57
2145,1.93,8,2024-09-01 14:21:21
2146,2.01,12,2024-09-01 14:52:52
2147,9.57,17,2024-09-01 08:30:30
2148,5.03,16,2024-09-01 22:13:13
2149,9.43,19,2024-09-01 07:52:52
2150,2.21,4,2024-09-01 05:20:20
2151,8.5,19,2024-09-01 07:44:44
2152,5.83,2,2024-09-02 01:35:35
2153,8.45,9,2024-09-01 14:29:29
2154,1.41,19,2024-09-01 23:05:05
2155,2.39,5,2024-09-01 17:58:58
2156,8.27,16,2024-09-02 01:42:42
2157,6.48,14,2024-09-01 05:57:57
2158,4.88,17,2024-09-01 13:33:33
2159,8.46,6,2024-09-01 11:18:18
2160,3.06,3,2024-09-01 18:10:10
2161,6.7,9,2024-09-01 21:28:28
2162,1.39,3,2024-09-01 18:00:00
2163,4.41,18,2024-09-02 02:08:08
2164,5.4,18,2024-09-01 07:16:16
2165,1.98,8,2024-09-01 09:57:57
2166,6.04,18,2024-09-01 13:42:42
2167,9.54,11,2024-09-01 04:40:40
2168,8.46,4,2024-09-01 19:43:43
2169,2.21,14,2024-09-01 04:06:06
2170,2.5,4,2024-09-01 16:31:31
2171,3.2,4,2024-09-01 14:51:51
2172,4.91,19,2024-09-01 09:40:40
2173,1.99,10,2024-09-02 01:53:53
2174,8.38,1,2024-09-02 01:27:27
2175,5.72,2,2024-09-01 19:53:53
2176,0.79,19,2024-09-01 22:44:44
2177,5.14,4,2024-09-01 14:24:24
2178,7.97,5,2024-09-02 02:22:22
2179,5.26,6,2024-09-01 04:36:36
2180,0.2,19,2024-09-01 09:52:52
2181,4.84,18,2024-09-01 14:03:03
2182,5.05,12,2024-09-01 16:45:45
2183,8.71,20,2024-09-01 12:25:25
2184,6.17,9,2024-09-01 12:57:57
2185,6.25,8,2024-09-01 03:59:59
2186,4.55,3,2024-09-01 16:29:29
2187,1.16,1,2024-09-01 20:05:05
2188,9.47,14,2024-09-02 01:02:02
2189,9.02,17,2024-09-01 18:52:52
2190,4.26,20,2024-09-01 13:44:44
2191,1.26,4,2024-09-01 11:37:37
2192,8.67,12,2024-09-01 07:45:45
2193,4.69,8,2024-09-01 04:27:27
2194,2.41,12,2024-09-01 23:44:44
2195,4.2,11,2024-09-01 03:04:04
2196,1.97,2,2024-09-02 01:27:27
2197,7.04,12,2024-09-01 18:09:09
2198,7.47,16,2024-09-01 04:15:15
2199,3.11,6,2024-09-01 15:57:57
2200,1.98,4,2024-09-01 23:37:37
2201,9.61,2,2024-09-01 10:58:58
2202,8.67,20,2024-09-01 19:04:04
2203,9.23,19,2024-09-01 04:34:34
2204,3.09,3,2024-09-01 12:31:31
2205,5.53,12,2024-09-01 10:48:48
2206,6.81,6,2024-09-01 19:38:38
2207,6.87,11,2024-09-02 00:50:50
2208,9.38,10,2024-09-01 11:52:52
2209,9.97,15,2024-09-01 14:11:11
2210,4.39,5,2024-09-02 01:30:30
2211,10.09,8,2024-09-01 18:03:03
2212,7.31,11,2024-09-01 04:43:43
2213,7.7,7,2024-09-01 17:33:33
2214,2.56,7,2024-09-01 19:09:09
2215,9.54,9,2024-09-02 01:46:46
2216,5.44,19,2024-09-01 23:07:07
2217,3.25,19,2024-09-01 09:54:54
2218,0.18,9,2024-09-02 02:36:36
2219,7.96,4,2024-09-01 22:31:31
2220,2.17,2,2024-09-01 04:58:58
2221,6.37,3,2024-09-01 05:51:51
2222,7.92,8,2024-09-01 15:21:21
2223,9.21,13,2024-09-01 21:00:00
2224,5.42,2,2024-09-01 16:07:07
2225,3.04,17,2024-09-02 00:02:02
2226,2.17,6,2024-09-01 11:24:24
2227,2.88,4,2024-09-01 10:10:10
2228,6.28,19,2024-09-01 05:46:46
2229,1.25,7,2024-09-01 16:42:42
2230,0.13,2,2024-09-01 15:43:43
2231,8.57,17,2024-09-01 09:05:05
2232,4.36,19,2024-09-01 14:15:15
2233,8.59,17,2024-09-01 04:37:37
2234,1.52,14,2024-09-01 11:49:49
2235,6.29,8,2024-09-02 02:57:57
2236,0.53,3,2024-09-01 14:04:04
2237,5.64,10,2024-09-01 08:20:20
2238,8.63,13,2024-09-02 02:03:03
2239,1.38,7,2024-09-01 05:14:14
2240,6.73,7,2024-09-01 15:31:31
2241,9.12,8,2024-09-02 00:31:31
2242,2.34,20,2024-09-01 21:54:54
2243,8.96,1,2024-09-01 03:57:57
2244,0.34,3,2024-09-01 09:05:05
2245,8.81,7,2024-09-01 14:29:29
2246,8.54,4,2024-09-01 09:30:30
2247,0.98,8,2024-09-01 10:42:42
2248,3.2,10,2024-09-01 16:08:08
2249,0.5,15,2024-09-01 20:54:54
2250,5.07,5,2024-09-01 09:43:43
2251,0.27,6,2024-09-01 03:04:04
2252,4.37,15,2024-09-02 01:17:17
2253,7.6,11,2024-09-01 20:00:00
2254,8.86,9,2024-09-01 18:03:03
2255,9.6,18,2024-09-01 12:23:23
2256,3.65,1,2024-09-01 15:43:43
2257,5.09,17,2024-09-01 11:10:10
2258,6.86,6,2024-09-01 20:08:08
2259,1.33,18,2024-09-01 22:50:50
2260,5.68,17,2024-09-01 03:04:04
2261,4.42,15,2024-09-01 06:27:27
2262,9.12,7,2024-09-01 20:40:40
2263,8.26,5,2024-09-01 14:44:44
2264,7.73,15,2024-09-01 19:57:57
2265,8.39,17,2024-09-02 02:48:48
2266,8.79,9,2024-09-01 19:46:46
2267,3.37,5,2024-09-01 11:06:06
2268,6.13,3,2024-09-01 17:21:21
2269,4.41,18,2024-09-01 09:58:58
2270,0.19,17,2024-09-01 06:26:26
2271,9.16,18,2024-09-01 12:21:21
2272,0.18,20,2024-09-01 13:04:04
2273,8.83,12,2024-09-01 14:21:21
2274,5.82,6,2024-09-01 18:30:30
2275,1.16,11,2024-09-01 17:19:19
2276,7.35,7,2024-09-01 21:27:27
2277,3.51,2,2024-09-01 12:52:52
2278,6.38,4,2024-09-01 08:53:53
2279,6.54,18,2024-09-02 02:28:28
2280,5.15,8,2024-09-01 18:08:08
2281,3.93,10,2024-09-01 13:12:12
2282,4.63,7,2024-09-01 05:18:18
2283,2.68,16,2024-09-01 06:02:02
2284,3.61,13,2024-09-01 04:34:34
2285,8.16,7,2024-09-01 18:33:33
2286,2.08,1,2024-09-01 06:41:41
2287,3.14,8,2024-09-01 06:38:38
2288,4.74,13,2024-09-02 02:54:54
2289,4.33,14,2024-09-01 20:32:32
2290,3.31,5,2024-09-01 03:48:48
2291,6.59,3,2024-09-01 06:33:33
2292,2.47,1,2024-09-02 02:03:03
2293,0.26,20,2024-09-01 22:28:28
2294,9.94,19,2024-09-01 09:28:28
2295,4.14,8,2024-09-01 15:12:12
2296,6.87,4,2024-09-02 00:20:20
2297,1.32,9,2024-09-02 00:57:57
2298,7.19,16,2024-09-02 00:27:27
2299,4.1,10,2024-09-01 11:13:13
2300,10.04,5,2024-09-01 18:16:16
2301,4.13,3,2024-09-01 21:10:10
2302,7.1,15,2024-09-01 14:29:29
2303,5.95,7,2024-09-01 23:49:49
2304,0.58,7,2024-09-01 11:04:04
2305,3.58,17,2024-09-01 17:01:01
2306,0.36,4,2024-09-01 05:35:35
2307,0.6,6,2024-09-01 06:46:46
2308,1.06,18,2024-09-01 05:48:48
2309,6.66,2,2024-09-01 12:28:28
2310,2.6,20,2024-09-01 14:12:12
2311,5.19,19,2024-09-01 10:30:30
2312,1.33,3,2024-09-01 18:25:25
2313,2.92,9,2024-09-01 13:08:08
2314,5.83,17,2024-09-01 04:03:03
2315,8.8,14,2024-09-01 16:48:48
2316,1.44,6,2024-09-01 20:21:21
2317,9.33,15,2024-09-01 11:55:55
2318,0.74,4,2024-09-01 12:50:50
2319,6.3,14,2024-09-01 19:01:01
2320,0.17,20,2024-09-02 00:14:14
2321,0.12,7,2024-09-01 21:24:24
2322,1.26,12,2024-09-01 11:14:14
2323,8.37,2,2024-09-01 13:09:09
2324,7,1,2024-09-01 23:46:46
2325,4.19,5,2024-09-01 10:17:17
2326,0.91,18,2024-09-01 08:12:12
2327,3.17,3,2024-09-01 14:38:38
2328,2.01,5,2024-09-01 19:15:15
2329,0.85,18,2024-09-01 11:53:53
2330,5.88,13,2024-09-01 08:29:29
2331,5.03,5,2024-09-01 16:29:29
2332,7.68,17,2024-09-01 10:28:28
2333,7.08,20,2024-09-01 20:52:52
2334,2.19,14,2024-09-01 08:00:00
2335,3.07,14,2024-09-01 03:31:31
2336,9.54,19,2024-09-01 11:58:58
2337,8.95,18,2024-09-01 16:34:34
2338,8.25,17,2024-09-01 16:13:13
2339,8.56,16,2024-09-01 04:10:10
2340,5.43,3,2024-09-01 21:54:54
2341,6.17,5,2024-09-01 21:45:45
2342,2.51,3,2024-09-01 13:42:42
2343,0.81,18,2024-09-01 22:03:03
2344,4.97,19,2024-09-01 09:39:39
2345,6.86,9,2024-09-01 10:33:33
2346,4.82,6,2024-09-01 22:57:57
2347,10.03,7,2024-09-02 00:35:35
2348,10.06,11,2024-09-01 19:40:40
2349,8.17,12,2024-09-01 16:20:20
2350,4.47,3,2024-09-01 13:21:21
2351,8.24,8,2024-09-01 15:55:55
2352,6.52,12,2024-09-01 16:14:14
2353,9.86,9,2024-09-01 21:07:07
2354,3.67,15,2024-09-01 10:29:29
2355,2.88,19,2024-09-01 13:08:08
2356,9.27,13,2024-09-01 11:17:17
2357,8.41,11,2024-09-01 16:12:12
2358,1.32,18,2024-09-02 01:36:36
2359,6.21,7,2024-09-01 19:31:31
2360,8.49,20,2024-09-01 20:10:10
2361,3.39,17,2024-09-01 08:47:47
2362,3.11,4,2024-09-01 06:42:42
2363,8.47,18,2024-09-01 10:29:29
2364,8,17,2024-09-01 20:23:23
2365,3.58,3,2024-09-01 20:42:42
2366,0.7,19,2024-09-01 15:59:59
2367,2.56,18,2024-09-01 11:59:59
2368,6.92,16,2024-09-01 03:59:59
2369,3.05,20,2024-09-01 13:18:18
2370,5.28,10,2024-09-01 05:07:07
2371,1.26,3,2024-09-02 02:36:36
2372,7.43,3,2024-09-01 14:00:00
2373,6.9,10,2024-09-02 01:33:33
2374,8.53,14,2024-09-01 04:07:07
2375,7.13,12,2024-09-01 22:00:00
2376,7.39,17,2024-09-01 22:29:29
2377,9.12,20,2024-09-02 02:09:09
2378,8.56,4,2024-09-01 15:02:02
2379,7.2,16,2024-09-01 15:02:02
2380,2.85,12,2024-09-01 12:56:56
2381,9.7,8,2024-09-01 11:18:18
2382,2.62,12,2024-09-01 15:18:18
2383,7,10,2024-09-01 21:36:36
2384,0.28,5,2024-09-01 08:14:14
2385,5.35,6,2024-09-01 09:16:16
2386,8.18,19,2024-09-01 09:22:22
2387,3.66,2,2024-09-01 04:20:20
2388,8.62,2,2024-09-02 00:22:22
2389,9.13,4,2024-09-01 18:24:24
2390,7.41,4,2024-09-01 23:09:09
2391,3.76,9,2024-09-01 16:05:05
2392,8.68,19,2024-09-01 04:13:13
2393,0.21,14,2024-09-01 23:36:36
2394,7.94,13,2024-09-01 07:41:41
2395,4.8,9,2024-09-01 10:00:00
2396,9.68,15,2024-09-01 10:29:29
2397,0.78,10,2024-09-01 13:16:16
2398,4.97,8,2024-09-01 04:49:49
2399,1.7,5,2024-09-01 06:26:26
2400,8.02,19,2024-09-01 21:46:46
2401,2.37,5,2024-09-01 17:44:44
2402,7.83,19,2024-09-01 03:38:38
2403,0.65,15,2024-09-01 21:08:08
2404,4.23,16,2024-09-01 04:23:23
2405,8.14,12,2024-09-01 23:45:45
2406,0.35,20,2024-09-01 07:37:37
2407,9.4,15,2024-09-01 07:17:17
2408,1.5,10,2024-09-01 10:05:05
2409,2.73,7,2024-09-01 09:17:17
2410,1.32,6,2024-09-01 16:07:07
2411,8.99,16,2024-09-01 16:55:55
2412,7.75,5,2024-09-01 16:27:27
2413,1.28,5,2024-09-02 00:33:33
2414,7.6,4,2024-09-01 12:25:25
2415,7.12,15,2024-09-01 20:12:12
2416,0.87,4,2024-09-01 11:19:19
2417,4.93,4,2024-09-01 11:25:25
2418,1.33,20,2024-09-01 21:01:01
2419,2.78,9,2024-09-01 22:54:54
2420,7.89,1,2024-09-01 07:32:32
2421,7.7,12,2024-09-01 03:28:28
2422,6.44,15,2024-09-01 08:49:49
2423,8.04,17,2024-09-01 06:10:10
2424,5.68,11,2024-09-01 07:31:31
2425,6.86,2,2024-09-01 12:30:30
2426,0.22,17,2024-09-02 01:20:20
2427,2.73,16,2024-09-01 13:41:41
2428,6.59,5,2024-09-01 15:24:24
2429,0.96,1,2024-09-01 21:24:24
2430,9.39,1,2024-09-01 11:44:44
2431,5.9,12,2024-09-01 04:41:41
2432,3.02,8,2024-09-02 01:10:10
2433,2.94,20,2024-09-01 10:16:16
2434,2.28,11,2024-09-01 16:59:59
2435,3.7,15,2024-09-01 12:01:01
2436,0.97,6,2024-09-01 06:20:20
2437,3.41,11,2024-09-01 03:08:08
2438,1.55,3,2024-09-01 07:19:19
2439,4.09,10,2024-09-01 22:34:34
2440,0.36,18,2024-09-01 12:20:20
2441,3.44,17,2024-09-01 14:58:58
2442,3.81,2,2024-09-01 16:53:53
2443,9.43,16,2024-09-02 02:36:36
2444,5.46,13,2024-09-01 18:18:18
2445,4.8,14,2024-09-01 18:23:23
2446,6.88,18,2024-09-01 13:39:39
2447,0.53,20,2024-09-01 06:22:22
2448,9.33,15,2024-09-01 20:57:57
2449,7.89,9,2024-09-01 20:42:42
2450,7.58,19,2024-09-01 21:24:24
2451,5.66,5,2024-09-01 16:30:30
2452,0.32,4,2024-09-01 09:14:14
2453,5.24,6,2024-09-01 07:13:13
2454,3.95,3,2024-09-01 07:56:56
2455,0.98,11,2024-09-01 20:02:02
2456,7.32,16,2024-09-01 19:18:18
2457,4.86,2,2024-09-02 02:32:32
2458,6.61,11,2024-09-01 04:30:30
2459,1.65,4,2024-09-01 09:48:48
2460,4.58,6,2024-09-01 19:19:19
2461,9.82,15,2024-09-01 19:36:36
2462,4.1,19,2024-09-01 23:46:46
2463,2.39,20,2024-09-01 12:27:27
2464,4.07,13,2024-09-01 23:33:33
2465,4.1,16,2024-09-01 11:04:04
2466,6.79,20,2024-09-01 13:52:52
2467,1.68,14,2024-09-01 23:40:40
2468,9.34,12,2024-09-01 17:42:42
2469,6.57,14,2024-09-01 04:27:27
2470,8.48,8,2024-09-01 16:23:23
2471,9.11,13,2024-09-01 15:30:30
2472,9.67,8,2024-09-01 22:00:00
2473,1.95,2,2024-09-01 22:53:53
2474,9.69,16,2024-09-01 23:35:35
2475,1.57,6,2024-09-01 16:49:49
2476,9.26,14,2024-09-01 03:51:51
2477,1.08,4,2024-09-01 19:24:24
2478,0.7,15,2024-09-01 10:43:43
2479,0.3,9,2024-09-01 14:48:48
2480,4.47,4,2024-09-01 08:36:36
2481,3.56,19,2024-09-01 12:29:29
2482,6.44,16,2024-09-01 06:59:59
2483,6.07,11,2024-09-01 13:44:44
2484,2.99,14,2024-09-01 18:45:45
2485,9.24,6,2024-09-01 18:26:26
2486,1.6,15,2024-09-01 11:40:40
2487,2.22,3,2024-09-01 11:35:35
2488,3.67,3,2024-09-01 11:56:56
2489,2.06,13,2024-09-01 20:11:11
2490,4.62,17,2024-09-01 14:39:39
2491,4.3,19,2024-09-01 14:44:44
2492,6.58,20,2024-09-01 05:45:45
2493,9.26,10,2024-09-01 18:46:46
2494,9.01,1,2024-09-01 21:16:16
2495,3.89,18,2024-09-01 14:03:03
2496,1.92,4,2024-09-01 14:00:00
2497,8.53,19,2024-09-01 20:13:13
2498,7.7,13,2024-09-01 07:03:03
2499,6.63,8,2024-09-01 18:47:47
2500,1.98,12,2024-09-01 21:05:05
2501,4.98,20,2024-09-01 10:00:00
2502,0.89,4,2024-09-01 21:47:47
2503,6.4,9,2024-09-01 10:16:16
2504,8.55,14,2024-09-01 08:02:02
2505,4.12,3,2024-09-01 09:16:16
2506,9.39,13,2024-09-01 18:12:12
2507,9.88,1,2024-09-02 02:53:53
2508,8.85,1,2024-09-01 04:56:56
2509,5.54,10,2024-09-01 14:21:21
2510,3.5,7,2024-09-01 12:27:27
2511,5.43,20,2024-09-01 18:34:34
2512,3.36,16,2024-09-02 02:07:07
2513,4.55,18,2024-09-01 05:17:17
2514,3.15,2,2024-09-01 07:35:35
2515,9.36,10,2024-09-01 12:26:26
2516,5.99,14,2024-09-01 06:09:09
2517,0.56,6,2024-09-01 22:59:59
2518,8.53,2,2024-09-01 14:51:51
2519,8.15,7,2024-09-01 21:08:08
2520,1.78,10,2024-09-01 22:17:17
2521,1.5,5,2024-09-01 09:45:45
2522,8.76,12,2024-09-01 09:22:22
2523,7.82,1,2024-09-01 11:35:35
2524,6.81,1,2024-09-01 23:50:50
2525,9.47,11,2024-09-01 04:25:25
2526,8.98,3,2024-09-01 08:12:12
2527,3.57,6,2024-09-01 07:14:14
2528,6.86,5,2024-09-01 06:00:00
2529,2.94,12,2024-09-01 06:49:49
2530,6.82,5,2024-09-01 21:14:14
2531,9.5,20,2024-09-01 20:20:20
2532,2.72,16,2024-09-01 07:06:06
2533,8.13,12,2024-09-01 06:18:18
2534,7.32,6,2024-09-01 15:42:42
2535,2.86,8,2024-09-01 15:51:51
2536,2.07,14,2024-09-02 02:19:19
2537,5.54,15,2024-09-01 08:47:47
2538,6.59,2,2024-09-01 12:04:04
2539,0.64,4,2024-09-01 13:45:45
2540,9.07,20,2024-09-01 05:44:44
2541,1.29,2,2024-09-01 14:03:03
2542,9.56,5,2024-09-01 10:24:24
2543,5.17,1,2024-09-01 05:04:04
2544,9.83,14,2024-09-01 06:59:59
2545,6.83,2,2024-09-01 17:18:18
2546,3.84,20,2024-09-01 23:58:58
2547,1.48,9,2024-09-01 04:59:59
2548,2.33,13,2024-09-01 18:03:03
2549,7.16,4,2024-09-01 08:51:51
2550,5.89,10,2024-09-01 04:05:05
2551,1.68,14,2024-09-01 17:50:50
2552,1.81,11,2024-09-01 08:13:13
2553,4.54,17,2024-09-01 12:44:44
2554,8.74,20,2024-09-01 14:37:37
2555,8.08,2,2024-09-01 12:53:53
2556,6.29,11,2024-09-01 13:12:12
2557,7.65,19,2024-09-01 20:53:53
2558,0.75,13,2024-09-01 19:04:04
2559,3.36,15,2024-09-01 18:03:03
2560,6.23,4,2024-09-02 02:00:00
2561,4.4,2,2024-09-01 08:06:06
2562,5.95,4,2024-09-01 10:38:38
2563,9.8,7,2024-09-01 08:14:14
2564,6.75,19,2024-09-01 17:06:06
2565,8.96,14,2024-09-01 15:21:21
2566,9.42,12,2024-09-01 08:48:48
2567,7.49,18,2024-09-01 03:15:15
2568,0.31,7,2024-09-02 00:23:23
2569,7.05,14,2024-09-01 14:28:28
2570,4.56,4,2024-09-01 08:56:56
2571,2.84,10,2024-09-01 19:15:15
2572,9.28,13,2024-09-01 05:18:18
2573,1.62,14,2024-09-01 21:02:02
2574,8.41,18,2024-09-02 02:49:49
2575,6.18,19,2024-09-01 10:37:37
2576,1.25,6,2024-09-01 20:48:48
2577,7.05,14,2024-09-01 14:22:22
2578,3.81,13,2024-09-01 16:18:18
2579,2.85,12,2024-09-01 07:07:07
2580,2.75,12,2024-09-02 01:27:27
2581,7.09,6,2024-09-01 09:07:07
2582,6.18,19,2024-09-01 07:29:29
2583,0.6,5,2024-09-01 11:49:49
2584,2.9,6,2024-09-01 22:11:11
2585,5.1,1,2024-09-01 14:28:28
2586,4.36,11,2024-09-01 05:31:31
2587,5.81,12,2024-09-01 03:33:33
2588,6.54,7,2024-09-01 06:20:20
2589,6.73,15,2024-09-01 05:19:19
2590,3.72,5,2024-09-01 20:54:54
2591,8.71,11,2024-09-01 03:04:04
2592,6,3,2024-09-01 20:38:38
2593,0.82,9,2024-09-01 16:13:13
2594,6.11,7,2024-09-01 13:24:24
2595,1.25,5,2024-09-01 15:20:20
2596,0.2,7,2024-09-01 09:42:42
2597,8.97,6,2024-09-01 05:43:43
2598,1.07,1,2024-09-01 04:53:53
2599,8.78,17,2024-09-01 17:21:21
2600,6.31,7,2024-09-01 13:41:41
2601,0.55,7,2024-09-02 01:28:28
2602,0.95,16,2024-09-01 15:35:35
2603,5.51,15,2024-09-01 07:15:15
2604,5.53,7,2024-09-01 13:22:22
2605,8.56,2,2024-09-01 10:02:02
2606,1.64,12,2024-09-01 15:35:35
2607,9.41,10,2024-09-01 06:32:32
2608,1.23,5,2024-09-02 02:32:32
2609,0.24,9,2024-09-01 04:46:46
2610,7.9,1,2024-09-02 00:47:47
2611,1.79,19,2024-09-02 01:12:12
2612,3.3,11,2024-09-01 12:01:01
2613,3.57,3,2024-09-01 08:11:11
2614,4.16,7,2024-09-01 08:57:57
2615,8.83,8,2024-09-01 04:58:58
2616,8.12,6,2024-09-01 09:05:05
2617,3.94,7,2024-09-02 01:54:54
2618,5.39,17,2024-09-02 01:34:34
2619,9.71,1,2024-09-01 12:03:03
2620,4.54,15,2024-09-01 21:26:26
2621,3.51,10,2024-09-01 07:31:31
2622,0.24,11,2024-09-01 13:50:50
2623,1.09,20,2024-09-01 09:54:54
2624,8.92,4,2024-09-01 16:29:29
2625,0.76,20,2024-09-01 23:40:40
2626,1.75,1,2024-09-01 17:15:15
2627,3.49,3,2024-09-01 04:44:44
2628,5.4,2,2024-09-02 00:08:08
2629,1.53,15,2024-09-01 20:46:46
2630,0.23,17,2024-09-01 16:38:38
2631,5.86,11,2024-09-01 15:46:46
2632,2.68,18,2024-09-01 10:05:05
2633,5.38,9,2024-09-01 09:28:28
2634,8.24,18,2024-09-01 06:03:03
2635,2.38,7,2024-09-01 18:07:07
2636,10.08,11,2024-09-01 11:56:56
2637,9.25,4,2024-09-01 09:53:53
2638,6.53,20,2024-09-01 11:54:54
2639,3.17,12,2024-09-01 08:54:54
2640,6.49,17,2024-09-01 23:30:30
2641,4.62,15,2024-09-01 07:49:49
2642,8.31,2,2024-09-01 12:39:39
2643,7.2,1,2024-09-01 09:05:05
2644,4.74,17,2024-09-01 21:37:37
2645,6.54,8,2024-09-01 11:54:54
2646,6,17,2024-09-01 17:00:00
2647,5.7,6,2024-09-01 04:47:47
2648,3.77,3,2024-09-02 01:27:27
2649,7.3,17,2024-09-01 03:40:40
2650,2.36,7,2024-09-01 23:21:21
2651,7.41,1,2024-09-01 17:31:31
2652,9.01,6,2024-09-01 13:01:01
2653,7.38,2,2024-09-01 03:11:11
2654,4.44,19,2024-09-01 16:21:21
2655,7.23,10,2024-09-02 00:03:03
2656,5.26,2,2024-09-01 20:06:06
2657,5.49,18,2024-09-01 07:19:19
2658,10.02,15,2024-09-01 22:38:38
2659,2.15,3,2024-09-01 22:07:07
2660,4.24,15,2024-09-02 01:19:19
2661,9.9,6,2024-09-02 02:10:10
2662,3.23,3,2024-09-01 17:23:23
2663,9.3,5,2024-09-01 06:28:28
2664,7.39,11,2024-09-01 20:43:43
2665,5.25,8,2024-09-01 12:12:12
2666,1.66,12,2024-09-01 05:14:14
2667,7.22,2,2024-09-01 06:00:00
2668,1.22,5,2024-09-02 00:10:10
2669,1.61,4,2024-09-01 07:01:01
2670,5.63,18,2024-09-01 09:17:17
2671,5.24,4,2024-09-01 20:37:37
2672,6.71,7,2024-09-01 07:56:56
2673,8.36,8,2024-09-01 04:57:57
2674,1.77,19,2024-09-01 11:47:47
2675,5.72,8,2024-09-01 04:22:22
2676,6.56,6,2024-09-01 13:54:54
2677,4.31,11,2024-09-01 03:54:54
2678,9.38,8,2024-09-01 23:43:43
2679,9.68,17,2024-09-01 19:58:58
2680,9.79,4,2024-09-01 04:06:06
2681,9.47,2,2024-09-01 09:09:09
2682,4.99,1,2024-09-01 11:45:45
2683,9.55,16,2024-09-01 11:00:00
2684,0.8,3,2024-09-01 18:26:26
2685,8.55,5,2024-09-01 04:18:18
2686,9.84,18,2024-09-01 20:43:43
2687,9.43,10,2024-09-01 03:36:36
2688,5.1,14,2024-09-01 16:18:18
2689,6.91,14,2024-09-02 00:38:38
2690,3.9,4,2024-09-01 16:06:06
2691,7.65,9,2024-09-01 14:47:47
2692,5.06,15,2024-09-01 05:34:34
2693,4.5,13,2024-09-01 10:57:57
2694,2.66,11,2024-09-01 10:40:40
2695,7.2,4,2024-09-01 10:31:31
2696,1.2,17,2024-09-02 02:43:43
2697,8.36,12,2024-09-01 05:07:07
2698,0.79,9,2024-09-01 23:02:02
2699,9.91,14,2024-09-02 00:24:24
2700,8.62,8,2024-09-01 13:33:33
2701,3.2,10,2024-09-01 10:33:33
2702,5.93,16,2024-09-01 05:20:20
2703,6.92,11,2024-09-01 07:47:47
2704,6.92,10,2024-09-01 14:38:38
2705,4.21,11,2024-09-01 14:43:43
2706,7.11,5,2024-09-01 18:08:08
2707,6.5,11,2024-09-01 09:59:59
2708,0.15,5,2024-09-01 23:01:01
2709,2.12,5,2024-09-01 20:15:15
2710,0.74,20,2024-09-01 04:15:15
2711,5.44,20,2024-09-01 18:17:17
2712,2.62,4,2024-09-01 06:24:24
2713,5.04,10,2024-09-01 14:51:51
2714,4.49,1,2024-09-01 05:23:23
2715,10.02,6,2024-09-01 08:23:23
2716,10.04,18,2024-09-01 10:43:43
2717,1.72,1,2024-09-01 19:22:22
2718,5.09,13,2024-09-01 14:07:07
2719,3.72,20,2024-09-01 10:52:52
2720,7.87,5,2024-09-01 12:10:10
2721,1.74,4,2024-09-01 16:22:22
2722,4.1,10,2024-09-01 12:54:54
2723,1.56,5,2024-09-01 12:14:14
2724,9.56,4,2024-09-01 22:45:45
2725,1.62,10,2024-09-01 18:56:56
2726,1.47,7,2024-09-01 17:00:00
2727,1.96,19,2024-09-02 02:22:22
2728,0.37,9,2024-09-01 08:01:01
2729,7.64,20,2024-09-02 00:34:34
2730,1.54,19,2024-09-01 17:17:17
2731,7.42,3,2024-09-01 21:10:10
2732,1.65,6,2024-09-01 23:40:40
2733,2.71,20,2024-09-01 03:33:33
2734,9.89,19,2024-09-01 16:10:10
2735,7.15,7,2024-09-01 08:41:41
2736,0.88,11,2024-09-01 18:12:12
2737,6.59,18,2024-09-01 23:28:28
2738,1.94,18,2024-09-01 16:44:44
2739,0.27,7,2024-09-01 11:53:53
2740,1.67,19,2024-09-01 08:13:13
2741,6.35,3,2024-09-01 15:30:30
2742,3.57,6,2024-09-01 04:32:32
2743,7.01,9,2024-09-02 00:01:01
2744,1.91,20,2024-09-01 07:42:42
2745,1.47,12,2024-09-01 09:21:21
2746,5.06,5,2024-09-01 05:30:30
2747,8.3,14,2024-09-01 21:32:32
2748,8.42,13,2024-09-01 12:00:00
2749,0.31,12,2024-09-01 09:03:03
2750,4.55,18,2024-09-01 04:23:23
